Date,Adj Close
2010-06-16,32.904999
2010-06-17,33.290001000000004
2010-06-18,33.314999
2010-06-21,32.459998999999996
2010-06-22,31.805
2010-06-23,31.620001000000002
2010-06-24,31.375
2010-06-25,31.66
2010-06-28,31.865
2010-06-29,31.365
2010-06-30,31.219998999999998
2010-07-01,30.860001
2010-07-02,30.549999
2010-07-06,30.195
2010-07-07,30.379998999999998
2010-07-08,29.985001
2010-07-09,30.065001000000002
2010-07-12,30.25
2010-07-13,30.76
2010-07-14,30.665001
2010-07-15,30.615
2010-07-16,30.0
2010-07-19,29.9
2010-07-20,30.025
2010-07-21,29.195
2010-07-22,29.004998999999998
2010-07-23,28.415001
2010-07-26,30.43
2010-07-27,30.26
2010-07-28,29.635
2010-07-29,29.27
2010-07-30,28.66
2010-08-02,28.945
2010-08-03,30.549999
2010-08-04,30.805
2010-08-05,31.594998999999998
2010-08-06,31.809998999999998
2010-08-09,31.805
2010-08-10,31.825001
2010-08-11,31.525
2010-08-12,31.895
2010-08-13,32.040001000000004
2010-08-16,32.150002
2010-08-17,32.380001
2010-08-18,32.314999
2010-08-19,31.834999
2010-08-20,31.91
2010-08-23,32.075001
2010-08-24,32.099998
2010-08-25,32.380001
2010-08-26,32.049999
2010-08-27,32.720001
2010-08-30,32.619999
2010-08-31,32.310001
2010-09-01,31.940001000000002
2010-09-02,31.995001000000002
2010-09-03,32.150002
2010-09-07,32.264998999999996
2010-09-08,32.32
2010-09-09,32.450001
2010-09-10,32.52
2010-09-13,32.290001000000004
2010-09-14,31.6
2010-09-15,32.630001
2010-09-16,32.355
2010-09-17,32.465
2010-09-20,32.994999
2010-09-21,33.27
2010-09-22,33.044998
2010-09-23,33.145
2010-09-24,33.814999
2010-09-27,33.689999
2010-09-28,34.240002000000004
2010-09-29,34.474998
2010-09-30,34.514998999999996
2010-10-01,34.435001
2010-10-04,34.119999
2010-10-05,34.605
2010-10-06,34.764998999999996
2010-10-07,35.805
2010-10-08,36.07
2010-10-11,35.965
2010-10-12,35.415001000000004
2010-10-13,35.41
2010-10-14,35.82
2010-10-15,36.150002
2010-10-18,36.215
2010-10-19,35.615002000000004
2010-10-20,36.130001
2010-10-21,35.959998999999996
2010-10-22,35.825001
2010-10-25,35.884997999999996
2010-10-26,35.645
2010-10-27,35.41
2010-10-28,35.584998999999996
2010-10-29,35.875
2010-11-01,36.334998999999996
2010-11-02,36.700001
2010-11-03,36.029999
2010-11-04,36.165001000000004
2010-11-05,35.884997999999996
2010-11-08,36.014998999999996
2010-11-09,36.049999
2010-11-10,36.035
2010-11-11,36.805
2010-11-12,36.445
2010-11-15,36.014998999999996
2010-11-16,35.625
2010-11-17,35.68
2010-11-18,36.16
2010-11-19,36.549999
2010-11-22,36.639998999999996
2010-11-23,36.174999
2010-11-24,36.470001
2010-11-26,36.215
2010-11-29,36.139998999999996
2010-11-30,36.349998
2010-12-01,37.02
2010-12-02,37.055
2010-12-03,37.044998
2010-12-06,36.700001
2010-12-07,36.105
2010-12-08,35.845001
2010-12-09,35.799999
2010-12-10,35.66
2010-12-13,35.360001000000004
2010-12-14,35.645
2010-12-15,35.369999
2010-12-16,34.855
2010-12-17,35.005001
2010-12-20,34.57
2010-12-21,34.669998
2010-12-22,35.025002
2010-12-23,34.709998999999996
2010-12-27,34.764998999999996
2010-12-28,34.735001000000004
2010-12-29,34.52
2010-12-30,34.895
2010-12-31,34.744999
2011-01-03,34.654999
2011-01-04,35.16
2011-01-05,34.73
2011-01-06,34.535
2011-01-07,34.610001000000004
2011-01-10,34.695
2011-01-11,35.0
2011-01-12,34.855
2011-01-13,35.105
2011-01-14,35.605
2011-01-18,35.630001
2011-01-19,35.564999
2011-01-20,35.419998
2011-01-21,35.349998
2011-01-24,35.334998999999996
2011-01-25,36.715
2011-01-26,36.755001
2011-01-27,37.654999
2011-01-28,37.139998999999996
2011-01-31,36.924999
2011-02-01,37.375
2011-02-02,37.305
2011-02-03,37.43
2011-02-04,38.279999
2011-02-07,37.98
2011-02-08,38.380001
2011-02-09,37.994999
2011-02-10,38.084998999999996
2011-02-11,39.255001
2011-02-14,39.279999
2011-02-15,39.555
2011-02-16,40.049999
2011-02-17,40.02
2011-02-18,39.834998999999996
2011-02-22,39.154999
2011-02-23,38.805
2011-02-24,38.759997999999996
2011-02-25,39.290001000000004
2011-02-28,39.685001
2011-03-01,39.764998999999996
2011-03-02,40.325001
2011-03-03,40.400002
2011-03-04,41.880001
2011-03-07,41.240002000000004
2011-03-08,41.560001
2011-03-09,41.16
2011-03-10,40.445
2011-03-11,40.889998999999996
2011-03-14,40.779999
2011-03-15,40.264998999999996
2011-03-16,39.685001
2011-03-17,40.279999
2011-03-18,39.884997999999996
2011-03-21,39.860001000000004
2011-03-22,40.810001
2011-03-23,41.435001
2011-03-24,41.419998
2011-03-25,41.59
2011-03-28,41.505001
2011-03-29,41.505001
2011-03-30,42.064999
2011-03-31,42.755001
2011-04-01,43.264998999999996
2011-04-04,43.384997999999996
2011-04-05,43.134997999999996
2011-04-06,43.465
2011-04-07,43.48
2011-04-08,43.334998999999996
2011-04-11,43.314999
2011-04-12,43.220001
2011-04-13,43.349998
2011-04-14,43.474998
2011-04-15,43.52
2011-04-18,43.060001
2011-04-19,43.384997999999996
2011-04-20,43.695
2011-04-21,43.860001000000004
2011-04-25,43.985001000000004
2011-04-26,43.91
2011-04-27,43.924999
2011-04-28,44.09
2011-04-29,44.044998
2011-05-02,44.584998999999996
2011-05-03,42.950001
2011-05-04,42.700001
2011-05-05,42.235001000000004
2011-05-06,42.18
2011-05-09,41.900002
2011-05-10,42.720001
2011-05-11,42.875
2011-05-12,43.310001
2011-05-13,42.794998
2011-05-16,42.695
2011-05-17,43.02
2011-05-18,43.325001
2011-05-19,43.345001
2011-05-20,42.810001
2011-05-23,42.244999
2011-05-24,41.825001
2011-05-25,41.724998
2011-05-26,41.970001
2011-05-27,41.810001
2011-05-31,42.025002
2011-06-01,41.950001
2011-06-02,42.209998999999996
2011-06-03,41.849998
2011-06-06,41.465
2011-06-07,41.349998
2011-06-08,41.630001
2011-06-09,42.009997999999996
2011-06-10,41.514998999999996
2011-06-13,41.595001
2011-06-14,41.915001000000004
2011-06-15,41.605
2011-06-16,42.115002000000004
2011-06-17,42.035
2011-06-20,42.470001
2011-06-21,42.369999
2011-06-22,42.509997999999996
2011-06-23,42.195
2011-06-24,41.98
2011-06-27,42.445
2011-06-28,42.755001
2011-06-29,42.77
2011-06-30,43.305
2011-07-01,43.599998
2011-07-05,44.025002
2011-07-06,44.25
2011-07-07,44.68
2011-07-08,44.334998999999996
2011-07-11,43.5
2011-07-12,43.759997999999996
2011-07-13,43.595001
2011-07-14,43.5
2011-07-15,43.549999
2011-07-18,42.924999
2011-07-19,43.305
2011-07-20,43.169998
2011-07-21,43.349998
2011-07-22,42.945
2011-07-25,42.450001
2011-07-26,42.084998999999996
2011-07-27,41.325001
2011-07-28,41.529999
2011-07-29,41.77
2011-08-01,39.834998999999996
2011-08-02,39.860001000000004
2011-08-03,39.215
2011-08-04,38.904999
2011-08-05,39.139998999999996
2011-08-08,35.790001000000004
2011-08-09,37.185001
2011-08-10,35.435001
2011-08-11,36.200001
2011-08-12,36.384997999999996
2011-08-15,37.330002
2011-08-16,37.044998
2011-08-17,36.720001
2011-08-18,35.294998
2011-08-19,34.82
2011-08-22,34.645
2011-08-23,35.849998
2011-08-24,35.790001000000004
2011-08-25,34.77
2011-08-26,35.970001
2011-08-29,37.080002
2011-08-30,36.990002000000004
2011-08-31,36.790001000000004
2011-09-01,36.650002
2011-09-02,35.68
2011-09-06,36.02
2011-09-07,37.375
2011-09-08,36.68
2011-09-09,35.68
2011-09-12,35.889998999999996
2011-09-13,35.935001
2011-09-14,36.509997999999996
2011-09-15,37.005001
2011-09-16,36.474998
2011-09-19,36.485001000000004
2011-09-20,36.709998999999996
2011-09-21,36.185001
2011-09-22,34.580002
2011-09-23,33.970001
2011-09-26,34.669998
2011-09-27,35.755001
2011-09-28,34.490002000000004
2011-09-29,31.465
2011-09-30,31.334999
2011-10-03,30.32
2011-10-04,30.485001
2011-10-05,31.33
2011-10-06,32.235001000000004
2011-10-07,30.844998999999998
2011-10-10,31.525
2011-10-11,31.91
2011-10-12,31.780001000000002
2011-10-13,31.450001
2011-10-14,31.530001000000002
2011-10-17,30.82
2011-10-18,32.695
2011-10-19,33.375
2011-10-20,33.494999
2011-10-21,34.605
2011-10-24,34.400002
2011-10-25,33.994999
2011-10-26,34.404999
2011-10-27,36.009997999999996
2011-10-28,36.349998
2011-10-31,35.0
2011-11-01,34.110001000000004
2011-11-02,35.07
2011-11-03,36.759997999999996
2011-11-04,36.985001000000004
2011-11-07,37.049999
2011-11-08,37.23
2011-11-09,36.34
2011-11-10,36.695
2011-11-11,37.169998
2011-11-14,36.915001000000004
2011-11-15,36.830002
2011-11-16,36.674999
2011-11-17,35.630001
2011-11-18,36.685001
2011-11-21,36.34
2011-11-22,36.514998999999996
2011-11-23,36.18
2011-11-25,36.424999
2011-11-28,37.23
2011-11-29,37.084998999999996
2011-11-30,38.09
2011-12-01,38.310001
2011-12-02,38.404999
2011-12-05,38.205002
2011-12-06,37.825001
2011-12-07,37.709998999999996
2011-12-08,36.959998999999996
2011-12-09,37.305
2011-12-12,36.639998999999996
2011-12-13,36.380001
2011-12-14,36.305
2011-12-15,36.919998
2011-12-16,37.075001
2011-12-19,36.560001
2011-12-20,37.34
2011-12-21,37.474998
2011-12-22,37.955002
2011-12-23,38.244999
2011-12-27,38.209998999999996
2011-12-28,37.674999
2011-12-29,37.974998
2011-12-30,37.904999
2012-01-03,38.564999
2012-01-04,38.665001000000004
2012-01-05,38.785
2012-01-06,38.91
2012-01-09,38.895
2012-01-10,39.310001
2012-01-11,39.279999
2012-01-12,39.439999
2012-01-13,39.224998
2012-01-17,39.365002000000004
2012-01-18,39.224998
2012-01-19,39.875
2012-01-20,39.884997999999996
2012-01-23,40.220001
2012-01-24,40.435001
2012-01-25,40.93
2012-01-26,40.450001
2012-01-27,40.575001
2012-01-30,40.700001
2012-01-31,40.904999
2012-02-01,41.945
2012-02-02,41.435001
2012-02-03,41.959998999999996
2012-02-06,42.115002000000004
2012-02-07,41.895
2012-02-08,41.849998
2012-02-09,42.005001
2012-02-10,41.985001000000004
2012-02-13,41.98
2012-02-14,42.375
2012-02-15,42.945
2012-02-16,42.740002000000004
2012-02-17,42.860001000000004
2012-02-21,43.0
2012-02-22,42.959998999999996
2012-02-23,42.985001000000004
2012-02-24,43.400002
2012-02-27,43.105
2012-02-28,43.380001
2012-02-29,43.275002
2012-03-01,43.41
2012-03-02,43.365002000000004
2012-03-05,43.299999
2012-03-06,42.924999
2012-03-07,43.285
2012-03-08,43.900002
2012-03-09,43.110001000000004
2012-03-12,43.125
2012-03-13,43.59
2012-03-14,43.959998999999996
2012-03-15,43.965
2012-03-16,44.294998
2012-03-19,44.055
2012-03-20,43.775002
2012-03-21,44.005001
2012-03-22,43.705002
2012-03-23,43.299999
2012-03-26,44.23
2012-03-27,44.285
2012-03-28,44.125
2012-03-29,44.639998999999996
2012-03-30,45.084998999999996
2012-04-02,44.860001000000004
2012-04-03,44.709998999999996
2012-04-04,43.450001
2012-04-05,43.494999
2012-04-09,42.744999
2012-04-10,42.380001
2012-04-11,42.825001
2012-04-12,43.369999
2012-04-13,42.884997999999996
2012-04-16,42.790001000000004
2012-04-17,43.325001
2012-04-18,43.389998999999996
2012-04-19,43.599998
2012-04-20,43.810001
2012-04-23,43.110001000000004
2012-04-24,43.195
2012-04-25,43.959998999999996
2012-04-26,44.115002000000004
2012-04-27,44.584998999999996
2012-04-30,44.290001000000004
2012-05-01,44.814999
2012-05-02,43.209998999999996
2012-05-03,42.639998999999996
2012-05-04,42.189999
2012-05-07,42.325001
2012-05-08,42.720001
2012-05-09,42.755001
2012-05-10,42.084998999999996
2012-05-11,41.445
2012-05-14,40.994999
2012-05-15,41.115002000000004
2012-05-16,41.384997999999996
2012-05-17,40.669998
2012-05-18,40.404999
2012-05-21,42.400002
2012-05-22,40.125
2012-05-23,40.195
2012-05-24,41.009997999999996
2012-05-25,40.880001
2012-05-29,41.349998
2012-05-30,40.825001
2012-05-31,40.625
2012-06-01,40.115002000000004
2012-06-04,40.529999
2012-06-05,41.275002
2012-06-06,41.915001000000004
2012-06-07,42.150002
2012-06-08,42.799999
2012-06-11,42.465
2012-06-12,42.974998
2012-06-13,43.490002000000004
2012-06-14,44.055
2012-06-15,44.689999
2012-06-18,45.75
2012-06-19,46.77
2012-06-20,46.895
2012-06-21,45.924999
2012-06-22,47.299999
2012-06-25,47.150002
2012-06-26,47.029999
2012-06-27,47.654999
2012-06-28,48.355
2012-06-29,49.105
2012-07-02,48.810001
2012-07-03,48.855
2012-07-05,48.785
2012-07-06,48.314999
2012-07-09,48.68
2012-07-10,48.365002000000004
2012-07-11,48.700001
2012-07-12,48.889998999999996
2012-07-13,49.490002000000004
2012-07-16,49.450001
2012-07-17,49.785
2012-07-18,49.325001
2012-07-19,49.195
2012-07-20,48.599998
2012-07-23,47.564999
2012-07-24,47.400002
2012-07-25,47.855
2012-07-26,48.860001000000004
2012-07-27,49.305
2012-07-30,49.900002
2012-07-31,49.209998999999996
2012-08-01,49.314999
2012-08-02,48.685001
2012-08-03,49.645
2012-08-06,47.865002000000004
2012-08-07,48.5
2012-08-08,48.619999
2012-08-09,48.139998999999996
2012-08-10,48.34
2012-08-13,48.189999
2012-08-14,48.935001
2012-08-15,49.064999
2012-08-16,49.145
2012-08-17,48.814999
2012-08-20,48.994999
2012-08-21,48.005001
2012-08-22,48.25
2012-08-23,48.09
2012-08-24,48.514998999999996
2012-08-27,48.73
2012-08-28,48.75
2012-08-29,48.66
2012-08-30,48.5
2012-08-31,48.634997999999996
2012-09-04,48.82
2012-09-05,50.145
2012-09-06,50.424999
2012-09-07,50.290001000000004
2012-09-10,49.23
2012-09-11,48.799999
2012-09-12,49.235001000000004
2012-09-13,49.794998
2012-09-14,49.224998
2012-09-17,49.84
2012-09-18,49.755001
2012-09-19,49.285
2012-09-20,49.330002
2012-09-21,50.75
2012-09-24,50.185001
2012-09-25,50.150002
2012-09-26,50.48
2012-09-27,51.200001
2012-09-28,51.805
2012-10-01,51.720001
2012-10-02,52.055
2012-10-03,53.849998
2012-10-04,54.200001
2012-10-05,54.195
2012-10-08,54.205002
2012-10-09,53.91
2012-10-10,54.779999
2012-10-11,54.735001000000004
2012-10-12,55.209998999999996
2012-10-15,54.5
2012-10-16,54.935001
2012-10-17,55.27
2012-10-18,56.535
2012-10-19,55.360001000000004
2012-10-22,56.0
2012-10-23,55.689999
2012-10-24,55.41
2012-10-25,55.705002
2012-10-26,55.509997999999996
2012-10-31,56.259997999999996
2012-11-01,56.18
2012-11-02,55.75
2012-11-05,55.810001
2012-11-06,57.490002000000004
2012-11-07,56.41
2012-11-08,55.91
2012-11-09,56.215
2012-11-12,56.450001
2012-11-13,56.305
2012-11-14,56.025002
2012-11-15,56.445
2012-11-16,56.509997999999996
2012-11-19,57.0
2012-11-20,56.740002000000004
2012-11-21,55.005001
2012-11-23,55.715
2012-11-26,55.0
2012-11-27,54.645
2012-11-28,54.200001
2012-11-29,53.799999
2012-11-30,54.0
2012-12-03,53.275002
2012-12-04,53.064999
2012-12-05,53.16
2012-12-06,52.985001000000004
2012-12-07,53.244999
2012-12-10,53.244999
2012-12-11,53.77
2012-12-12,53.705002
2012-12-13,53.494999
2012-12-14,54.535
2012-12-17,54.855
2012-12-18,55.34
2012-12-19,55.435001
2012-12-20,56.32
2012-12-21,55.965
2012-12-24,55.595001
2012-12-26,55.044998
2012-12-27,54.965
2012-12-28,54.880001
2012-12-31,55.264998999999996
2013-01-02,54.599998
2013-01-03,54.965
2013-01-04,54.919998
2013-01-07,54.145
2013-01-08,54.834998999999996
2013-01-09,54.82
2013-01-10,54.84
2013-01-11,54.599998
2013-01-14,54.740002000000004
2013-01-15,55.154999
2013-01-16,56.060001
2013-01-17,56.325001
2013-01-18,56.615002000000004
2013-01-22,57.360001000000004
2013-01-23,56.959998999999996
2013-01-24,57.165001000000004
2013-01-25,57.264998999999996
2013-01-28,56.825001
2013-01-29,57.490002000000004
2013-01-30,57.439999
2013-01-31,57.705002
2013-02-01,58.360001000000004
2013-02-04,57.445
2013-02-05,58.290001000000004
2013-02-06,59.099998
2013-02-07,59.465
2013-02-08,59.459998999999996
2013-02-11,59.400002
2013-02-12,59.215
2013-02-13,59.369999
2013-02-14,59.605
2013-02-15,58.73
2013-02-19,57.950001
2013-02-20,58.09
2013-02-21,57.799999
2013-02-22,58.025002
2013-02-25,57.715
2013-02-26,58.110001000000004
2013-02-27,59.134997999999996
2013-02-28,59.810001
2013-03-01,60.014998999999996
2013-03-04,60.904999
2013-03-05,61.674999
2013-03-06,60.974998
2013-03-07,59.455002
2013-03-08,59.360001000000004
2013-03-11,59.200001
2013-03-12,58.68
2013-03-13,58.599998
2013-03-14,59.275002
2013-03-15,59.099998
2013-03-18,58.639998999999996
2013-03-19,58.939999
2013-03-20,59.52
2013-03-21,58.869999
2013-03-22,58.884997999999996
2013-03-25,58.950001
2013-03-26,59.16
2013-03-27,59.099998
2013-03-28,59.294998
2013-04-01,59.955002
2013-04-02,63.599998
2013-04-03,62.654999
2013-04-04,62.665001000000004
2013-04-05,62.689999
2013-04-08,62.875
2013-04-09,62.855
2013-04-10,62.669998
2013-04-11,63.525002
2013-04-12,63.455002
2013-04-15,62.095001
2013-04-16,63.25
2013-04-17,62.415001000000004
2013-04-18,60.740002000000004
2013-04-19,61.310001
2013-04-22,61.165001000000004
2013-04-23,61.509997999999996
2013-04-24,60.965
2013-04-25,60.424999
2013-04-26,60.095001
2013-04-29,59.509997999999996
2013-04-30,59.325001
2013-05-01,59.200001
2013-05-02,58.950001
2013-05-03,58.66
2013-05-06,59.139998999999996
2013-05-07,58.779999
2013-05-08,64.684998
2013-05-09,64.29499799999999
2013-05-10,65.595001
2013-05-13,64.970001
2013-05-14,65.45500200000001
2013-05-15,65.139999
2013-05-16,64.029999
2013-05-17,64.07
2013-05-20,63.535
2013-05-21,63.305
2013-05-22,63.055
2013-05-23,62.779999
2013-05-24,62.560001
2013-05-28,63.740002000000004
2013-05-29,62.310001
2013-05-30,63.240002000000004
2013-05-31,62.035
2013-06-03,62.755001
2013-06-04,62.48
2013-06-05,61.560001
2013-06-06,62.625
2013-06-07,63.209998999999996
2013-06-10,63.799999
2013-06-11,64.70500200000001
2013-06-12,65.004997
2013-06-13,64.93
2013-06-14,64.415001
2013-06-17,65.08000200000001
2013-06-18,64.75
2013-06-19,63.41
2013-06-20,61.445
2013-06-21,61.75
2013-06-24,61.52
2013-06-25,60.974998
2013-06-26,60.985001000000004
2013-06-27,61.134997999999996
2013-06-28,60.400002
2013-07-01,60.575001
2013-07-02,57.0
2013-07-03,56.950001
2013-07-05,57.279999
2013-07-08,58.439999
2013-07-09,58.0
2013-07-10,58.200001
2013-07-11,60.255001
2013-07-12,60.615002000000004
2013-07-15,60.130001
2013-07-16,58.98
2013-07-17,59.189999
2013-07-18,58.66
2013-07-19,58.98
2013-07-22,59.305
2013-07-23,59.209998999999996
2013-07-24,58.794998
2013-07-25,58.785
2013-07-26,58.860001000000004
2013-07-29,58.439999
2013-07-30,58.130001
2013-07-31,58.205002
2013-08-01,58.59
2013-08-02,58.75
2013-08-05,58.695
2013-08-06,58.169998
2013-08-07,56.965
2013-08-08,56.825001
2013-08-09,57.174999
2013-08-12,57.365002000000004
2013-08-13,57.325001
2013-08-14,57.299999
2013-08-15,56.650002
2013-08-16,56.049999
2013-08-19,55.575001
2013-08-20,55.974998
2013-08-21,55.244999
2013-08-22,54.985001000000004
2013-08-23,55.18
2013-08-26,55.424999
2013-08-27,54.369999
2013-08-28,54.009997999999996
2013-08-29,54.009997999999996
2013-08-30,53.755001
2013-09-03,54.294998
2013-09-04,54.720001
2013-09-05,55.775002
2013-09-06,55.294998
2013-09-09,56.040001000000004
2013-09-10,55.810001
2013-09-11,55.700001
2013-09-12,56.0
2013-09-13,55.75
2013-09-16,56.610001000000004
2013-09-17,59.099998
2013-09-18,58.650002
2013-09-19,58.529999
2013-09-20,58.470001
2013-09-23,57.950001
2013-09-24,57.599998
2013-09-25,57.369999
2013-09-26,57.599998
2013-09-27,56.98
2013-09-30,56.900002
2013-10-01,57.77
2013-10-02,57.939999
2013-10-03,57.669998
2013-10-04,58.369999
2013-10-07,58.0
2013-10-08,57.509997999999996
2013-10-09,57.360001000000004
2013-10-10,58.119999
2013-10-11,57.950001
2013-10-14,57.549999
2013-10-15,57.18
2013-10-16,57.84
2013-10-17,57.860001000000004
2013-10-18,58.060001
2013-10-21,57.0
2013-10-22,56.779999
2013-10-23,56.07
2013-10-24,55.82
2013-10-25,55.439999
2013-10-28,56.23
2013-10-29,56.490002000000004
2013-10-30,55.98
2013-10-31,56.209998999999996
2013-11-01,56.57
2013-11-04,56.75
2013-11-05,56.529999
2013-11-06,55.029999
2013-11-07,55.759997999999996
2013-11-08,56.299999
2013-11-11,56.959998999999996
2013-11-12,58.43
2013-11-13,58.299999
2013-11-14,58.689999
2013-11-15,58.889998999999996
2013-11-18,59.27
2013-11-19,58.299999
2013-11-20,57.84
2013-11-21,56.889998999999996
2013-11-22,56.540001000000004
2013-11-25,61.549999
2013-11-26,60.580002
2013-11-27,59.880001
2013-11-29,59.549999
2013-12-02,59.189999
2013-12-03,58.5
2013-12-04,57.27
2013-12-05,57.119999
2013-12-06,58.259997999999996
2013-12-09,62.169998
2013-12-10,61.439999
2013-12-11,60.630001
2013-12-12,60.189999
2013-12-13,60.299999
2013-12-16,60.02
2013-12-17,60.220001
2013-12-18,62.27
2013-12-19,61.689999
2013-12-20,62.639998999999996
2013-12-23,63.259997999999996
2013-12-24,63.25
2013-12-26,63.389998999999996
2013-12-27,63.360001000000004
2013-12-30,63.290001000000004
2013-12-31,63.369999
2014-01-02,64.779999
2014-01-03,64.470001
2014-01-06,64.800003
2014-01-07,65.199997
2014-01-08,65.440002
2014-01-09,65.639999
2014-01-10,64.739998
2014-01-13,64.470001
2014-01-14,64.970001
2014-01-15,64.480003
2014-01-16,64.650002
2014-01-17,64.83000200000001
2014-01-21,65.239998
2014-01-22,66.489998
2014-01-23,65.589996
2014-01-24,64.199997
2014-01-27,63.970001
2014-01-28,64.32
2014-01-29,63.900002
2014-01-30,64.910004
2014-01-31,64.93
2014-02-03,63.049999
2014-02-04,62.740002000000004
2014-02-05,63.200001
2014-02-06,63.740002000000004
2014-02-07,63.619999
2014-02-10,63.84
2014-02-11,64.33000200000001
2014-02-12,66.349998
2014-02-13,66.25
2014-02-14,66.370003
2014-02-18,66.83000200000001
2014-02-19,66.07
2014-02-20,65.779999
2014-02-21,66.129997
2014-02-24,67.5
2014-02-25,66.949997
2014-02-26,67.5
2014-02-27,68.019997
2014-02-28,68.730003
2014-03-03,68.370003
2014-03-04,68.75
2014-03-05,68.370003
2014-03-06,68.75
2014-03-07,68.779999
2014-03-10,68.459999
2014-03-11,68.690002
2014-03-12,68.32
2014-03-13,68.120003
2014-03-14,68.199997
2014-03-17,68.480003
2014-03-18,69.230003
2014-03-19,69.790001
2014-03-20,69.800003
2014-03-21,69.809998
2014-03-24,68.459999
2014-03-25,68.610001
2014-03-26,68.900002
2014-03-27,68.389999
2014-03-28,68.449997
2014-03-31,68.849998
2014-04-01,69.339996
2014-04-02,69.08000200000001
2014-04-03,69.559998
2014-04-04,68.07
2014-04-07,67.349998
2014-04-08,68.459999
2014-04-09,69.220001
2014-04-10,67.949997
2014-04-11,67.300003
2014-04-14,67.82
2014-04-15,68.410004
2014-04-16,69.160004
2014-04-17,69.510002
2014-04-21,69.620003
2014-04-22,69.540001
2014-04-23,69.41999799999999
2014-04-24,69.379997
2014-04-25,69.559998
2014-04-28,69.239998
2014-04-29,69.709999
2014-04-30,69.300003
2014-05-01,69.93
2014-05-02,67.389999
2014-05-05,67.120003
2014-05-06,67.190002
2014-05-07,67.779999
2014-05-08,67.33000200000001
2014-05-09,67.75
2014-05-12,68.08000200000001
2014-05-13,67.889999
2014-05-14,67.68
2014-05-15,67.730003
2014-05-16,67.529999
2014-05-19,67.470001
2014-05-20,67.519997
2014-05-21,68.349998
2014-05-22,68.160004
2014-05-23,68.790001
2014-05-27,69.349998
2014-05-28,69.199997
2014-05-29,69.900002
2014-05-30,70.589996
2014-06-02,71.209999
2014-06-03,71.470001
2014-06-04,71.709999
2014-06-05,72.059998
2014-06-06,71.910004
2014-06-09,71.93
2014-06-10,71.690002
2014-06-11,71.08000200000001
2014-06-12,70.940002
2014-06-13,70.790001
2014-06-16,70.769997
2014-06-17,70.18
2014-06-18,70.41999799999999
2014-06-19,71.58000200000001
2014-06-20,71.83000200000001
2014-06-23,71.529999
2014-06-24,71.389999
2014-06-25,71.860001
2014-06-26,71.610001
2014-06-27,72.949997
2014-06-30,72.32
2014-07-01,73.160004
2014-07-02,73.599998
2014-07-03,73.32
